r,m,c,b,f,dm,dc,db,df
1.224015761010805136e+03,9.999999214769671463e-01,2.576871274069077795e-08,1.896831805086207554e-08,3.803712737045292501e-05,2.483757714038493909e-07,-8.150887319740962579e-08,-7.215958315018851207e-08,-7.922461081242998548e-05
1.224021891339952617e+03,9.999999229849249049e-01,2.527384992143276781e-08,1.853106013274055635e-08,3.755454179957118383e-05,2.436059586164287543e-07,-7.994357531623870321e-08,-7.050080343251538196e-08,-7.821950510134322899e-05
1.224028021669100326e+03,9.999999244639237173e-01,2.478849042111978468e-08,1.810385406428281363e-08,3.707807868135683976e-05,2.389277450537714599e-07,-7.840833733032612180e-08,-6.888003585584193103e-08,-7.722715005893393146e-05
1.224034151998247808e+03,9.999999259145196939e-01,2.431245187286225522e-08,1.768646969134099677e-08,3.660766038494668855e-05,2.343393729447957605e-07,-7.690258239605552278e-08,-6.729641319816250950e-08,-7.624738403267934499e-05
1.224040282327395516e+03,9.999999273372588426e-01,2.384555505144791864e-08,1.727868157638372533e-08,3.614321016213587260e-05,2.298391147992436536e-07,-7.542574360722796463e-08,-6.574908593547707626e-08,-7.528004720753314106e-05
1.224046412656542998e+03,9.999999287326752917e-01,2.338762462185216972e-08,1.688027009959323693e-08,3.568465236549286284e-05,2.254252806206951345e-07,-7.397726636266975602e-08,-6.423722637684566696e-08,-7.432498206000478450e-05
1.224052542985690707e+03,9.999999301012942876e-01,2.293848826213905842e-08,1.649102012960628969e-08,3.523191220629795419e-05,2.210962094545212151e-07,-7.255660559188693230e-08,-6.276002367838535711e-08,-7.338203285425738340e-05
1.224058673314838188e+03,9.999999314436304187e-01,2.249797709292676039e-08,1.611072164803109102e-08,3.478491588230334564e-05,2.168502735371335264e-07,-7.116322711350473395e-08,-6.131668618755164147e-08,-7.245104590808636158e-05
1.224064803643985897e+03,9.999999327601878374e-01,2.206592559844239240e-08,1.573916961059448692e-08,3.434359056278550235e-05,2.126858775123006208e-07,-6.979660738555666897e-08,-5.990644092623279283e-08,-7.153186956181997313e-05
1.224070933973133378e+03,9.999999340514625912e-01,2.164217111429207902e-08,1.537616317704860063e-08,3.390786424511575215e-05,2.086014535247503096e-07,-6.845623188525371274e-08,-5.852853069965572923e-08,-7.062435387973383229e-05
1.224077064302281087e+03,9.999999353179394035e-01,2.122655450680724052e-08,1.502150669253276304e-08,3.347766595939143802e-05,2.045954677360714326e-07,-6.714159725782003460e-08,-5.718221778377128090e-08,-6.972835107607289705e-05
1.224083194631428569e+03,9.999999365600947820e-01,2.081891937699213351e-08,1.467500850273725987e-08,3.305292554133847029e-05,2.006664126622322129e-07,-6.585220879850502660e-08,-5.586677947849534963e-08,-6.884371504228313315e-05
1.224089324960576278e+03,9.999999377783960197e-01,2.041911245030526209e-08,1.433648151048653234e-08,3.263357375217246529e-05,1.968128109496937929e-07,-6.458758168549825634e-08,-5.458151019811682542e-08,-6.797030159655391196e-05
1.224095455289723759e+03,9.999999389733006394e-01,2.002698350500900639e-08,1.400574305191479222e-08,3.221954226457509853e-05,1.930332146710216324e-07,-6.334724075329297744e-08,-5.332572101002408329e-08,-6.710796845463838959e-05
1.224101585618871468e+03,9.999999401452586145e-01,1.964238490727078861e-08,1.368261421006199729e-08,3.181076352813073726e-05,1.893262008241969605e-07,-6.213071902216763512e-08,-5.209873705639202685e-08,-6.625657494971583163e-05
1.224107715948018949e+03,9.999999412947100375e-01,1.926517222773665908e-08,1.336692068946712484e-08,3.140717096130765738e-05,1.856903773015195704e-07,-6.093755964846588656e-08,-5.089990084213102239e-08,-6.541598243208926282e-05
1.224113846277166658e+03,9.999999424220873401e-01,1.889520351903532689e-08,1.305849176012948069e-08,3.100869873839860139e-05,1.821243759243935853e-07,-5.976731363927448500e-08,-4.972856826933993634e-08,-6.458605382562696061e-05
1.224119976606314140e+03,9.999999435278146276e-01,1.853233966954290300e-08,1.275716075351800458e-08,3.061528190197201189e-05,1.786268558403255899e-07,-5.861954097141427990e-08,-4.858411050120387598e-08,-6.376665386188425913e-05
1.224126106935461848e+03,9.999999446123073454e-01,1.817644433835371252e-08,1.246276495215704469e-08,3.022685634971534661e-05,1.751965029140343623e-07,-5.749381038574690146e-08,-4.746591355040148475e-08,-6.295764905272637369e-05
1.224132237264609330e+03,9.999999456759738337e-01,1.782738353333873993e-08,1.217514497785500327e-08,2.984335870818987274e-05,1.718320256409195872e-07,-5.638969805253422785e-08,-4.637337597990032025e-08,-6.215890742749928142e-05
1.224138367593757039e+03,9.999999467192132174e-01,1.748502617074648878e-08,1.189414557109754567e-08,2.946472651294318703e-05,1.685321605488844053e-07,-5.530678934150849310e-08,-4.530591183453242535e-08,-6.137029890802760557e-05
1.224144497922904520e+03,9.999999477424185157e-01,1.714924341946724414e-08,1.161961464986459673e-08,2.909089800862098017e-05,1.652956658770635763e-07,-5.424467674771864153e-08,-4.426294710484083172e-08,-6.059169489246361514e-05
1.224150628252052229e+03,9.999999487459740877e-01,1.681990902210945765e-08,1.135140375163189238e-08,2.872181225446650149e-05,1.621213246690682913e-07,-5.320296090712526675e-08,-4.324392138889692477e-08,-5.982296847494165189e-05
1.224156758581199711e+03,9.999999497302570761e-01,1.649689923597898808e-08,1.108936793492075376e-08,2.835740911197637517e-05,1.590079442137355547e-07,-5.218125040991235305e-08,-4.224828752506531247e-08,-5.906399441989005375e-05
1.224162888910347419e+03,9.999999506956382955e-01,1.618009245012584112e-08,1.083336523407867896e-08,2.799762912645999672e-05,1.559543523550599602e-07,-5.117916058917039207e-08,-4.127550954184105785e-08,-5.831464891544288931e-05
1.224169019239494901e+03,9.999999516424800117e-01,1.586936969323718811e-08,1.058325735379400088e-08,2.764241369601717481e-05,1.529594023660590417e-07,-5.019631512740964320e-08,-4.032506527150011544e-08,-5.757480992526421335e-05
1.224175149568642610e+03,9.999999525711387172e-01,1.556461403849262824e-08,1.033890883032793512e-08,2.729170488400692733e-05,1.500219672193672175e-07,-4.923234417406162200e-08,-3.939644319706644683e-08,-5.684435679811186183e-05
1.224181279897790091e+03,9.999999534819634661e-01,1.526571089497256300e-08,1.010018742536558741e-08,2.694544551802453825e-05,1.471409424237016117e-07,-4.828688526723115305e-08,-3.848914393385679955e-08,-5.612317047391718664e-05
1.224187410226937800e+03,9.999999543752965403e-01,1.497254795409093269e-08,9.866964038239724315e-09,2.660357917832007615e-05,1.443152454677180882e-07,-4.735958316425814253e-08,-3.760267990185026885e-08,-5.541113345968284149e-05
1.224193540556085281e+03,9.999999552514743373e-01,1.468501484202810085e-08,9.639112220053224301e-09,2.626605008668050242e-05,1.415438124981083056e-07,-4.645008874233026889e-08,-3.673657349772140333e-08,-5.470812959813361494e-05
1.224199670885232990e+03,9.999999561108255941e-01,1.440300358069292736e-08,9.416508792521828812e-09,2.593280326495961221e-05,1.388256027549266779e-07,-4.555806045654934507e-08,-3.589035942488415826e-08,-5.401404439779579835e-05
1.224205801214380472e+03,9.999999569536741628e-01,1.412640804757080424e-08,9.199033100522231362e-09,2.560378435914066177e-05,1.361595933572894314e-07,-4.468316263137998265e-08,-3.506358188226758321e-08,-5.332876466668910748e-05
1.224211931543528181e+03,9.999999577803365680e-01,1.385512424020562706e-08,8.986567363017872247e-09,2.527893973219443223e-05,1.335447818619810625e-07,-4.382506629723092685e-08,-3.425579588505631250e-08,-5.265217870567078889e-05
1.224218061872675662e+03,9.999999585911235611e-01,1.358905022758192848e-08,8.778996594804557291e-09,2.495821645321317240e-05,1.309801857883247049e-07,-4.298344903667228088e-08,-3.346656697241656608e-08,-5.198417628582091776e-05
1.224224192201823371e+03,9.999999593863405645e-01,1.332808583467384578e-08,8.576208173541683825e-09,2.464156219316251351e-05,1.284648395796585842e-07,-4.215799398663424770e-08,-3.269546957775482378e-08,-5.132464843139072008e-05
1.224230322530970852e+03,9.999999601662858950e-01,1.307213306081317604e-08,8.378092391136518516e-09,2.432892537360987022e-05,1.259977986525052626e-07,-4.134839116174471617e-08,-3.194208910579294703e-08,-5.067348772948086750e-05
1.224236452860118561e+03,9.999999609312532067e-01,1.282109558944896403e-08,8.184541787706510912e-09,2.402025500166472599e-05,1.235781346422835702e-07,-4.055433590365275671e-08,-3.120601942627004977e-08,-5.003058798637239409e-05
1.224242583189266043e+03,9.999999616815301584e-01,1.257487902819030824e-08,7.995451464239767606e-09,2.371550075709492474e-05,1.212049377236793428e-07,-3.977552964030659936e-08,-3.048686405125268311e-08,-4.939584440891955415e-05
1.224248713518413751e+03,9.999999624173986357e-01,1.233339086468124820e-08,7.810719012834770319e-09,2.341461298213262261e-05,1.188773162122243377e-07,-3.901167974638185428e-08,-2.978423587442388447e-08,-4.876915358333276494e-05
1.224254843847561233e+03,9.999999631391356392e-01,1.209654018029778012e-08,7.630244130901336426e-09,2.311754258367096799e-05,1.165943937713429843e-07,-3.826249863767824123e-08,-2.909775571816895278e-08,-4.815041327154022426e-05
1.224260974176708942e+03,9.999999638470122854e-01,1.186423802985816549e-08,7.453929112412446294e-09,2.282424117279736018e-05,1.143553130878141203e-07,-3.752770497217904953e-08,-2.842705418502691367e-08,-4.753952270172668942e-05
1.224267104505856423e+03,9.999999645412949167e-01,1.163639699668157134e-08,7.281678254447081260e-09,2.253466090993841846e-05,1.121592315840211136e-07,-3.680702224265981228e-08,-2.777176942339244413e-08,-4.693638224590365027e-05
1.224273234835004132e+03,9.999999652222445468e-01,1.141293141045043177e-08,7.113398135742638957e-09,2.224875458659001490e-05,1.100053235087257697e-07,-3.610017946580749839e-08,-2.713154817690561288e-08,-4.634089359009060824e-05
1.224279365164151613e+03,9.999999658901170818e-01,1.119375730716254823e-08,6.948997554510538887e-09,2.196647561575320863e-05,1.078927795615814323e-07,-3.540691105554522653e-08,-2.650604555191229239e-08,-4.575295971440814186e-05
1.224285495493299322e+03,9.999999665451639874e-01,1.097879216928339424e-08,6.788387184688299876e-09,2.168777794017816843e-05,1.058208043882629182e-07,-3.472695600110959636e-08,-2.589492372227886085e-08,-4.517248470202630514e-05
1.224291625822446804e+03,9.999999671876310670e-01,1.076795527037001312e-08,6.631480013591909986e-09,2.141261616326964199e-05,1.037886198973458554e-07,-3.406005895712852343e-08,-2.529785357962108106e-08,-4.459937401174396355e-05
1.224297756151594513e+03,9.999999678177604601e-01,1.056116727124325937e-08,6.478190813160300224e-09,2.114094540380632450e-05,1.017954613608875034e-07,-3.340596896627611265e-08,-2.471451274161880021e-08,-4.403353417548736188e-05
1.224303886480741994e+03,9.999999684357887553e-01,1.035835041771948261e-08,6.328436388107039317e-09,2.087272137261784202e-05,9.984057933839552079e-08,-3.276444008471655880e-08,-2.414458648732580732e-08,-4.347487295797286002e-05
1.224310016809889703e+03,9.999999690419483223e-01,1.015942850426290452e-08,6.182135520492539127e-09,2.060790036361154193e-05,9.792323930446399726e-08,-3.213523126713322129e-08,-2.358776754977268121e-08,-4.292329933802909754e-05
1.224316147139037184e+03,9.999999696364673119e-01,9.964326638148495149e-09,6.039208663461051586e-09,2.034643916768959834e-05,9.604271939597580109e-08,-3.151810562075363596e-08,-2.304375496146214734e-08,-4.237872332935394617e-05
1.224322277468184893e+03,9.999999702195692119e-01,9.772971552241791074e-09,5.899578331120536718e-09,2.008829519556041060e-05,9.419831342127726727e-08,-3.091283139470152052e-08,-2.251225552515325588e-08,-4.184105623624474084e-05
1.224328407797332375e+03,9.999999707914729585e-01,9.585291238485952426e-09,5.763168627461340060e-09,1.983342634144080385e-05,9.238932731527389771e-08,-3.031918082068190399e-08,-2.199298203856004468e-08,-4.131021036979483569e-05
1.224334538126480084e+03,9.999999713523940459e-01,9.401215127362322390e-09,5.629905467412679892e-09,1.958179105499161324e-05,9.061508087604571180e-08,-2.973693068063170784e-08,-2.148565412792981811e-08,-4.078609919768610200e-05
1.224340668455627565e+03,9.999999719025430833e-01,9.220674054901400625e-09,5.499716527440605328e-09,1.933334833289909459e-05,8.887490746543020517e-08,-2.916586220237244696e-08,-2.098999806308432793e-08,-4.026863732666488723e-05
1.224346798784775274e+03,9.999999724421272385e-01,9.043600048637882194e-09,5.372530972697676103e-09,1.908805763811488319e-05,8.716815191586424272e-08,-2.860576038256582979e-08,-2.050574572838183914e-08,-3.975774033437885633e-05
1.224352929113922755e+03,9.999999729713491270e-01,8.869926611488687485e-09,5.248279804326159499e-09,1.884587901507338954e-05,8.549417328201372034e-08,-2.805641488464671204e-08,-2.003263593348792025e-08,-3.925332500929853199e-05
1.224359059443070464e+03,9.999999734904078119e-01,8.699588389106710912e-09,5.126895439783213437e-09,1.860677296182147283e-05,8.385234164297594215e-08,-2.751761898663172199e-08,-1.957041283104958263e-08,-3.875530908445635011e-05
1.224365189772217946e+03,9.999999739994984704e-01,8.532521332758756685e-09,5.008311909750289140e-09,1.837070049750587914e-05,8.224203965007941570e-08,-2.698917009631748518e-08,-1.911882665956216735e-08,-3.826361137797938011e-05
1.224371320101365654e+03,9.999999744988125050e-01,8.368662669384973877e-09,4.892464814104634810e-09,1.813762315447538424e-05,8.066266225311206996e-08,-2.647086965657585913e-08,-1.867763357843376616e-08,-3.777815177664844249e-05
1.224377450430513136e+03,9.999999749885377653e-01,8.207950707331896293e-09,4.779291078849402313e-09,1.790750290251385234e-05,7.911361483558507754e-08,-2.596252253086917668e-08,-1.824659475083523427e-08,-3.729885107812891187e-05
1.224383580759660845e+03,9.999999754688583264e-01,8.050325093999488261e-09,4.668729265473507754e-09,1.768030225693338676e-05,7.759431567190493249e-08,-2.546393781821221978e-08,-1.782547751179587758e-08,-3.682563121606087286e-05
1.224389711088808326e+03,9.999999759399548216e-01,7.895726513932420306e-09,4.560719197094089794e-09,1.745598415861071727e-05,7.610419304166150383e-08,-2.497492789820639994e-08,-1.741405395796519620e-08,-3.635841501025758433e-05
1.224395841417956035e+03,9.999999764020042203e-01,7.744096836647496692e-09,4.455202133847232184e-09,1.723451203730140508e-05,7.464268664758293421e-08,-2.449530889863194204e-08,-1.701210160959960276e-08,-3.589712629855002684e-05
1.224401971747103516e+03,9.999999768551804946e-01,7.595379089459735013e-09,4.352120733650837534e-09,1.701584980423023587e-05,7.320924735188252665e-08,-2.402490060949415389e-08,-1.661940326349250540e-08,-3.544168992136199225e-05
1.224408102076251225e+03,9.999999772996540637e-01,7.449517281166069910e-09,4.251418835676589971e-09,1.679996178100906181e-05,7.180333546536654056e-08,-2.356352592531837184e-08,-1.623574617559771443e-08,-3.499203157369328525e-05
1.224414232405398707e+03,9.999999777355919051e-01,7.306456635885386436e-09,4.153041735897571549e-09,1.658681280104632710e-05,7.042442303295914552e-08,-2.311101158480809816e-08,-1.586092310191831044e-08,-3.454807801629535734e-05
1.224420362734546416e+03,9.999999781631578877e-01,7.166143319046636431e-09,4.056935854063530315e-09,1.637636809700082101e-05,6.907199115473708241e-08,-2.266718730411952048e-08,-1.549473104171648620e-08,-3.410975684131099871e-05
1.224426493063693897e+03,9.999999785825129939e-01,7.028524571556693458e-09,3.963048889916591757e-09,1.616859336018085946e-05,6.774553130964437778e-08,-2.223188620124710740e-08,-1.513697182739152955e-08,-3.367699659596813162e-05
1.224432623392841606e+03,9.999999789938147643e-01,6.893548685137554218e-09,3.871329788226289646e-09,1.596345473359301765e-05,6.644454509445690653e-08,-2.180494471801291294e-08,-1.478745199335004573e-08,-3.324972676810863199e-05
1.224438753721989087e+03,9.999999793972180751e-01,6.761164842301912846e-09,3.781728545915340654e-09,1.576091874525499236e-05,6.516854269298479793e-08,-2.138620211389412988e-08,-1.444598204759271501e-08,-3.282787764732096397e-05
1.224444884051136796e+03,9.999999797928742495e-01,6.631323328585876794e-09,3.694196457477940241e-09,1.556095240333448822e-05,6.391704492894502026e-08,-2.097550113733530663e-08,-1.411237739919462761e-08,-3.241138052306087456e-05
1.224451014380284278e+03,9.999999801809320576e-01,6.503975283856381132e-09,3.608685818343808499e-09,1.536352309056204454e-05,6.268958085946425357e-08,-2.057268723911014280e-08,-1.378645723833454926e-08,-3.200016746477855412e-05
1.224457144709431986e+03,9.999999805615378268e-01,6.379072824081763395e-09,3.525150064008275536e-09,1.516859861995748021e-05,6.148568894336841833e-08,-2.017760895749338352e-08,-1.346804506188863237e-08,-3.159417143796608711e-05
1.224463275038579468e+03,9.999999809348343316e-01,6.256569018947678830e-09,3.443543738875909105e-09,1.497614722830808396e-05,6.030491683750870634e-08,-1.979011784745783827e-08,-1.315696855652017080e-08,-3.119332629057962916e-05
1.224469405367727177e+03,9.999999813009620153e-01,6.136417746619310663e-09,3.363822324465214074e-09,1.478613751360495835e-05,5.914681999161634817e-08,-1.941006802127348552e-08,-1.285305894958616562e-08,-3.079756662275688319e-05
1.224475535696874658e+03,9.999999816600586566e-01,6.018573886363469998e-09,3.285942457981117367e-09,1.459853852429924028e-05,5.801096349687787203e-08,-1.903731675778946509e-08,-1.255615183551809374e-08,-3.040682797268991449e-05
1.224481666026022367e+03,9.999999820122593697e-01,5.902993092835626027e-09,3.209861668105299083e-09,1.441331966024361037e-05,5.689691992568487369e-08,-1.867172378848257009e-08,-1.226608617783479863e-08,-3.002104661034440497e-05
1.224487796355169849e+03,9.999999823576961600e-01,5.789631906598644924e-09,3.135538498903087006e-09,1.423045072497286047e-05,5.580427038927310340e-08,-1.831315164703847781e-08,-1.198270477743054808e-08,-2.964015964633263315e-05
1.224493926684317557e+03,9.999999826964992566e-01,5.678447733807010665e-09,3.062932482062532851e-09,1.404990191958523774e-05,5.473260433382660725e-08,-1.796146560509105581e-08,-1.170585416834979063e-08,-2.926410501917473908e-05
1.224500057013465039e+03,9.999999830287960023e-01,5.569398714389466658e-09,2.992003983882302675e-09,1.387164378404761839e-05,5.368151829124187207e-08,-1.761653325527156162e-08,-1.143538403941033320e-08,-2.889282137307072818e-05
1.224506187342612748e+03,9.999999833547112971e-01,5.462443896872227043e-09,2.922714399925085445e-09,1.369564728093213116e-05,5.265061754597268171e-08,-1.727822506419101534e-08,-1.117114797046235849e-08,-2.852624823228118718e-05
1.224512317671760229e+03,9.999999836743678205e-01,5.357543033522418919e-09,2.855025919701665148e-09,1.352188370248301931e-05,5.163951415828638534e-08,-1.694641372445953503e-08,-1.091300254315106513e-08,-2.816432580759933423e-05
1.224518448000907938e+03,9.999999839878853658e-01,5.254656680654775313e-09,2.788901637014966167e-09,1.335032471966456626e-05,5.064782794731263433e-08,-1.662097447196590991e-08,-1.066080775812398836e-08,-2.780699509849332270e-05
1.224524578330055419e+03,9.999999842953822826e-01,5.153746180192970334e-09,2.724305525225878928e-09,1.318094237642050597e-05,4.967518630312751492e-08,-1.630178502755433278e-08,-1.041442694212032324e-08,-2.745419788115430136e-05
1.224530708659203128e+03,9.999999845969741452e-01,5.054773540032504435e-09,2.661202300977537834e-09,1.301370903460870071e-05,4.872122302060821062e-08,-1.598872521860093635e-08,-1.017372623263596543e-08,-2.710587659382506014e-05
1.224536838988350610e+03,9.999999848927739743e-01,4.957701592709831902e-09,2.599557597538788738e-09,1.284859745255965560e-05,4.778557986696151163e-08,-1.568167748089921431e-08,-9.938575233852795815e-09,-2.676197450039931081e-05
1.224542969317498319e+03,9.999999851828933473e-01,4.862493809475127475e-09,2.539337755232809228e-09,1.268558069789018748e-05,4.686790474858729308e-08,-1.538052627055462353e-08,-9.708846224346436808e-09,-2.642243550885872128e-05
1.224549099646645800e+03,9.999999854674413990e-01,4.769114391330269171e-09,2.480509919697942389e-09,1.252463219351810857e-05,4.596785261695616469e-08,-1.508515835194633855e-08,-9.484414528763452711e-09,-2.608720426709960620e-05
1.224555229975793509e+03,9.999999857465248221e-01,4.677528252293952927e-09,2.423042019851593709e-09,1.236572571227655046e-05,4.508508528465017359e-08,-1.479546274479320964e-08,-9.265158435002658602e-09,-2.575622615171964055e-05
1.224561360304940990e+03,9.999999860202487545e-01,4.587700910819455478e-09,2.366902646526387141e-09,1.220883532525392103e-05,4.421927039704504014e-08,-1.451133038069789705e-08,-9.050958735076902764e-09,-2.542944716043642184e-05
1.224567490634088699e+03,9.999999862887163360e-01,4.499598633802263433e-09,2.312061206829152624e-09,1.205393547549431398e-05,4.337008281706513027e-08,-1.423265455865662943e-08,-8.841699309444830089e-09,-2.510681406557148339e-05
1.224573620963236181e+03,9.999999865520279307e-01,4.413188267832969276e-09,2.258487737506694814e-09,1.190100089620258480e-05,4.253720299160140448e-08,-1.395933041129611632e-08,-8.637266421134319465e-09,-2.478827424371254801e-05
1.224579751292383889e+03,9.999999868102830147e-01,4.328437321823106122e-09,2.206152992442492873e-09,1.175000665391347637e-05,4.172031774346675570e-08,-1.369125516622695039e-08,-8.437549046840597084e-09,-2.447377576561534515e-05
1.224585881621531371e+03,9.999999870635785104e-01,4.245313951816711253e-09,2.155028423025492649e-09,1.160092814343912505e-05,4.091912014055467117e-08,-1.342832809800107163e-08,-8.242438803108259731e-09,-2.416326738568369209e-05
1.224592011950679080e+03,9.999999873120097860e-01,4.163786862441183512e-09,2.105086070071554726e-09,1.145374103940326352e-05,4.013330853588725091e-08,-1.317045021639156096e-08,-8.051829537283827881e-09,-2.385669844103885379e-05
1.224598142279826561e+03,9.999999875556702111e-01,4.083825437608401134e-09,2.056298701270755411e-09,1.130842136538429494e-05,3.936258783715472051e-08,-1.291752467981262006e-08,-7.865617848037615444e-09,-2.355401899551425287e-05
1.224604272608974270e+03,9.999999877946512683e-01,4.005399587360113745e-09,2.008639644987875780e-09,1.116494541717817712e-05,3.860666801404063279e-08,-1.266945631087706344e-08,-7.683702456512000676e-09,-2.325517967984868064e-05
1.224610402938121752e+03,9.999999880290429966e-01,3.928479822859113483e-09,1.962082868170585515e-09,1.102328980329825592e-05,3.786526483277286969e-08,-1.242615183360048873e-08,-7.505984501255409899e-09,-2.296013177603007036e-05
1.224616533267269460e+03,9.999999882589334366e-01,3.853037242604134422e-09,1.916602958861512995e-09,1.088343144023498258e-05,3.713809972417698560e-08,-1.218751982979769973e-08,-7.332367472430580980e-09,-2.266882720742541534e-05
1.224622663596416942e+03,9.999999884844090747e-01,3.779043442986913862e-09,1.872175029955431952e-09,1.074534750698719024e-05,3.642489892215544983e-08,-1.195347045616622596e-08,-7.162756847413493508e-09,-2.238121844409049160e-05
1.224628793925564651e+03,9.999999887055547321e-01,3.706470636916198174e-09,1.828774841581943150e-09,1.060901550992936944e-05,3.572539458382503965e-08,-1.172391581950529034e-08,-6.997060554448602976e-09,-2.209725863786127914e-05
1.224634924254712132e+03,9.999999889224534533e-01,3.635291514815060606e-09,1.786378653110469148e-09,1.047441321081999681e-05,3.503932348577500397e-08,-1.149876953703715775e-08,-6.835188412448014552e-09,-2.181690147242804610e-05
1.224641054583859841e+03,9.999999891351867287e-01,3.565479312682606701e-09,1.744963292517361772e-09,1.034151866479668017e-05,3.436642766337650278e-08,-1.127794695169275624e-08,-6.677052393697017896e-09,-2.154010124246363183e-05
1.224647184913007322e+03,9.999999893438348275e-01,3.497007799582654527e-09,1.704506140808133859e-09,1.021031021592895267e-05,3.370645428419086632e-08,-1.106136509253719587e-08,-6.522566565219720314e-09,-2.126681284436347607e-05
1.224653315242155031e+03,9.999999895484760204e-01,3.429851196465626473e-09,1.664985046318367294e-09,1.008076645456149706e-05,3.305915487529655194e-08,-1.084894241799572441e-08,-6.371646764169058588e-09,-2.099699168741031113e-05
1.224659445571302513e+03,9.999999897491872458e-01,3.363984283831346988e-09,1.626378433677862302e-09,9.952866278169839314e-06,3.242428634670417577e-08,-1.064059915640134684e-08,-6.224211010806334117e-09,-2.073059382051236791e-05
1.224665575900450222e+03,9.999999899460438879e-01,3.299382275570545073e-09,1.588665172032301129e-09,9.826588823820641810e-06,3.180160979809446093e-08,-1.043625690694355501e-08,-6.080179009483423559e-09,-2.046757579154735468e-05
1.224671706229597703e+03,9.999999901391203316e-01,3.236020880737484817e-09,1.551824636802871156e-09,9.701913503817146853e-06,3.119089109338110707e-08,-1.023583883506101115e-08,-5.939472382629630141e-09,-2.020789472159803735e-05
1.224677836558745412e+03,9.999999903284888525e-01,3.173876292194791427e-09,1.515836695810790515e-09,9.578820001527129472e-06,3.059190076713919970e-08,-1.003926963652406036e-08,-5.802014618499399874e-09,-1.995150829626492049e-05
1.224683966887892893e+03,9.999999905142207268e-01,3.112925112936298292e-09,1.480681632970298792e-09,9.457288231363768721e-06,3.000441330024419986e-08,-9.846475304386906315e-09,-5.667730782023329677e-09,-1.969837468232325022e-05
1.224690097217040602e+03,9.999999906963856766e-01,3.053144453801553182e-09,1.446340245301195638e-09,9.337298395878017995e-06,2.942820807154460216e-08,-9.657383438067867411e-09,-5.536547882631973256e-09,-1.944845264662471197e-05
1.224696227546188084e+03,9.999999908750524247e-01,2.994511818974745689e-09,1.412793725595698654e-09,9.218830922395692163e-06,2.886306826287662252e-08,-9.471922881171624524e-09,-5.408394429762505548e-09,-1.920170142413860803e-05
1.224702357875335792e+03,9.999999910502882505e-01,2.937005162049334924e-09,1.380023717402404292e-09,9.101866496458441822e-06,2.830878136798642818e-08,-9.290023898826953813e-09,-5.283200641255659004e-09,-1.895808078759691904e-05
1.224708488204483274e+03,9.999999912221585463e-01,2.880602875722135133e-09,1.348012302667696239e-09,8.986386057909681813e-06,2.776513912282894461e-08,-9.111618145088152559e-09,-5.160898396793529213e-09,-1.871755103934407845e-05
1.224714618533630983e+03,9.999999913907283711e-01,2.825283724924086675e-09,1.316741933794672303e-09,8.872370763350228529e-06,2.723193684413938150e-08,-8.936638451421325202e-09,-5.041420980351386294e-09,-1.848007293314709009e-05
1.224720748862778464e+03,9.999999915560608965e-01,2.771026935505780609e-09,1.286195520011160386e-09,8.759802039700147119e-06,2.670897430469754999e-08,-8.765019107225098929e-09,-4.924703407786718474e-09,-1.824560778574540342e-05
1.224726879191926173e+03,9.999999917182184062e-01,2.717812090316468705e-09,1.256356322903008700e-09,8.648661524754033459e-06,2.619605470950613928e-08,-8.596695531118693165e-09,-4.810682030933010848e-09,-1.801411735305096998e-05
1.224733009521073654e+03,9.999999918772619623e-01,2.665619180088189252e-09,1.227208005363621617e-09,8.538931098553976108e-06,2.569298519382856337e-08,-8.431604431893222661e-09,-4.699294723196270294e-09,-1.778556389548690802e-05
1.224739139850221363e+03,9.999999920332509618e-01,2.614428594082226240e-09,1.198734620587017779e-09,8.430592879717653233e-06,2.519957673828470773e-08,-8.269683778925571184e-09,-4.590480838065843766e-09,-1.755991017034140049e-05
1.224745270179368845e+03,9.999999921862446906e-01,2.564221059398682945e-09,1.170920551578209629e-09,8.323629190215604218e-06,2.471564357935766478e-08,-8.110872610208816345e-09,-4.484180979725114586e-09,-1.733711935841222268e-05
1.224751400508516554e+03,9.999999923363002141e-01,2.514977721467278729e-09,1.143750588041250834e-09,8.218022605620751137e-06,2.424100398341465791e-08,-7.955111286952251381e-09,-4.380337294792310911e-09,-1.711715516865903503e-05
1.224757530837664035e+03,9.999999924834740428e-01,2.466680049728879582e-09,1.117209833372277404e-09,8.113755899339776615e-06,2.377547933361716114e-08,-7.802341195243129695e-09,-4.278893119708540573e-09,-1.689998172205829318e-05
1.224763661166811744e+03,9.999999926278215767e-01,2.419309883817877632e-09,1.091283748235026049e-09,8.010812072046029659e-06,2.331889459885975606e-08,-7.652504892125899111e-09,-4.179793146020408708e-09,-1.668556361290195170e-05
1.224769791495959225e+03,9.999999927693969948e-01,2.372849425072860501e-09,1.065958140758126639e-09,7.909174348234520690e-06,2.287107821719742100e-08,-7.505546078749649409e-09,-4.082983383412995246e-09,-1.647386590162370489e-05
1.224775921825106934e+03,9.999999929082535877e-01,2.327281181454123686e-09,1.041219112682132117e-09,7.808826143177414607e-06,2.243186158536812210e-08,-7.361409426136997741e-09,-3.988410955411155187e-09,-1.626485404597932845e-05
