r,m,c,b,f,dm,dc,db,df
1.721692080309713617e+02,5.949912955812292070e-03,3.019418088265622968e-01,6.580285272192184509e-01,8.144439964684389022e-01,1.499018240436525949e-02,-3.121926908171614428e-03,-3.701095661146821918e-03,-2.989881209476963776e-03
1.721753341954397456e+02,6.042454733641120131e-03,3.019225189540922227e-01,6.580056488798777803e-01,8.144255153596330343e-01,1.522238703819985862e-02,-3.175761044306723256e-03,-3.768162434069280767e-03,-3.043778687883036578e-03
1.721814603599081579e+02,6.136429927200931153e-03,3.019028964888492150e-01,6.579823559835276114e-01,8.144067011242830390e-01,1.545815756171406430e-02,-3.230510818193045239e-03,-3.836439509135730619e-03,-3.098639700062849091e-03
1.721875865243765418e+02,6.231860559060949968e-03,3.018829357712977113e-01,6.579586410442900268e-01,8.143875478037233551e-01,1.569754775200551955e-02,-3.286191451030748278e-03,-3.905948534409014669e-03,-3.154481201303285885e-03
1.721937126888449541e+02,6.328768948291564438e-03,3.018626310579340388e-01,6.579344964567934717e-01,8.143680493457140512e-01,1.594061208086239648e-02,-3.342818380257244534e-03,-3.976711496465875316e-03,-3.211320404777470803e-03
1.721998388533133664e+02,6.427177794693023256e-03,3.018419764972673502e-01,6.579099144617284178e-01,8.143481995775309068e-01,1.618740591073017029e-02,-3.400407320974291239e-03,-4.048750817588051346e-03,-3.269174855322069806e-03
1.722059650177817502e+02,6.527110103867402556e-03,3.018209661509394515e-01,6.578848871757413397e-01,8.143279922294122120e-01,1.643798531829370260e-02,-3.458974211292817520e-03,-4.122089270828781064e-03,-3.328062364574247648e-03
1.722120911822501625e+02,6.628589240640544653e-03,3.017995939784295922e-01,6.578594065694015613e-01,8.143074209173687406e-01,1.669240721838517391e-02,-3.518535251327884437e-03,-4.196750042118414618e-03,-3.388001057970111644e-03
1.722182173467185464e+02,6.731638935251779525e-03,3.017778538351179041e-01,6.578334644641448126e-01,8.142864791408612746e-01,1.695072937677685396e-02,-3.579106907656849287e-03,-4.272756738409377864e-03,-3.449009380672292142e-03
1.722243435111869587e+02,6.836283236420813772e-03,3.017557394855503450e-01,6.578070525511038324e-01,8.142651602975582437e-01,1.721301030008619976e-02,-3.640705879116227454e-03,-4.350133334327133637e-03,-3.511106056842239198e-03
1.722304696756553426e+02,6.942546601774278806e-03,3.017332445774695837e-01,6.577801623535608488e-01,8.142434576540739100e-01,1.747930944450731480e-02,-3.703349162703116048e-03,-4.428904277656272974e-03,-3.574310169386119094e-03
1.722365958401237549e+02,7.050453817335078886e-03,3.017103626646705505e-01,6.577527852595537183e-01,8.142213643714841798e-01,1.774968702751313077e-02,-3.767053994822353209e-03,-4.509094397042577584e-03,-3.638641089737109854e-03
1.722427220045921388e+02,7.160030054857143521e-03,3.016870871904693274e-01,6.577249124978624684e-01,8.141988734866388855e-01,1.802420415974979526e-02,-3.831837893095994124e-03,-4.590728969375958493e-03,-3.704118528630255622e-03
1.722488481690605511e+02,7.271300878420402028e-03,3.016634114856250326e-01,6.576965351346917288e-01,8.141759779096521266e-01,1.830292285837150507e-02,-3.897718661058805021e-03,-4.673833728541251266e-03,-3.770762542430031432e-03
1.722549743335289349e+02,7.384292194009762882e-03,3.016393287826918401e-01,6.576676440942075264e-01,8.141526704399578707e-01,1.858590592959605270e-02,-3.964714351409831181e-03,-4.758434807464279222e-03,-3.838593489056657971e-03
1.722611004979973472e+02,7.499030346538697323e-03,3.016148321879599248e-01,6.576382301176221246e-01,8.141289437345097246e-01,1.887321719072065918e-02,-4.032843336619760209e-03,-4.844558852505739290e-03,-3.907632114095201462e-03
1.722672266624657311e+02,7.615542033383735331e-03,3.015899147061750774e-01,6.576082837987472507e-01,8.141047903355324022e-01,1.916492126938170240e-02,-4.102124245845324528e-03,-4.932232923231106951e-03,-3.977899474849051591e-03
1.722733528269341434e+02,7.733854365880748517e-03,3.015645692226844865e-01,6.575777955578328005e-01,8.140802026502205191e-01,1.946108374374375810e-02,-4.172576009693949525e-03,-5.021484565455776490e-03,-4.049416995136510648e-03
1.722794789914025557e+02,7.853994876342128631e-03,3.015387885012084657e-01,6.575467556379693823e-01,8.140551729480262066e-01,1.976177115633988290e-02,-4.244217865151728684e-03,-5.112341820628283490e-03,-4.122206472029729327e-03
1.722856051558709396e+02,7.975991463916854568e-03,3.015125651993609823e-01,6.575151541274762979e-01,8.140296933781211441e-01,2.006705088894185363e-02,-4.317069316147234895e-03,-5.204833162920600477e-03,-4.196290028203958355e-03
1.722917313203393519e+02,8.099872498625699038e-03,3.014858918383518382e-01,6.574829809153386329e-01,8.140037559348545226e-01,2.037699139833891795e-02,-4.391150209090120132e-03,-5.298987623168322295e-03,-4.271690204815201120e-03
1.722978574848077358e+02,8.225666728551777468e-03,3.014587608297080723e-01,6.574502257299573715e-01,8.139773524879243549e-01,2.069166200261245842e-02,-4.466480665217912975e-03,-5.394834680111298270e-03,-4.348429879436358815e-03
1.723039836492761481e+02,8.353403345755882822e-03,3.014311644560022652e-01,6.574168781106619619e-01,8.139504747603325541e-01,2.101113302989778692e-02,-4.543081128451240125e-03,-5.492404339501165238e-03,-4.426532325125662019e-03
1.723101098137445319e+02,8.483111993731655767e-03,3.014030948684687794e-01,6.573829274038127668e-01,8.139231143254601619e-01,2.133547583267745781e-02,-4.620972370544892613e-03,-5.591727144140144594e-03,-4.506021217586083510e-03
1.723162359782129442e+02,8.614822709305525184e-03,3.013745441037761763e-01,6.573483627871975488e-01,8.138952626260459455e-01,2.166476265464609488e-02,-4.700175448822550318e-03,-5.692834105647736134e-03,-4.586920583698418999e-03
1.723223621426813281e+02,8.748566034112094381e-03,3.013455040513371430e-01,6.573131732215183876e-01,8.138669109366918342e-01,2.199906688067252217e-02,-4.780711786860632195e-03,-5.795756838607940900e-03,-4.669254901579067765e-03
1.723284883071497404e+02,8.884372915035325044e-03,3.013159664821740691e-01,6.572773474926099091e-01,8.138380503966451407e-01,2.233846280957853606e-02,-4.862603102036316093e-03,-5.900527442656024711e-03,-4.753049011998858146e-03
1.723346144716181243e+02,9.022274774808403466e-03,3.012859230281345613e-01,6.572408741804337540e-01,8.138086719858775853e-01,2.268302581171074972e-02,-4.945871456600278541e-03,-6.007178588060819828e-03,-4.838328181976577283e-03
1.723407406360865366e+02,9.162303519920924136e-03,3.012553651793442588e-01,6.572037416548585087e-01,8.137787665219325950e-01,2.303283234361580903e-02,-5.030539263035894819e-03,-6.115743526438529795e-03,-4.925118112363609767e-03
1.723468668005549205e+02,9.304491478307922586e-03,3.012242843023208438e-01,6.571659381022375568e-01,8.137483246805438108e-01,2.338795980660288154e-02,-5.116629238826916719e-03,-6.226256016811474413e-03,-5.013444882315679432e-03
1.723529929650233328e+02,9.448871518705650660e-03,3.011926716047307884e-01,6.571274514726194171e-01,8.137173369549589586e-01,2.374848681123188296e-02,-5.204164492483531225e-03,-6.338750470641158624e-03,-5.103335056944499105e-03
1.723591191294917451e+02,9.595476943923235066e-03,3.011605181665492625e-01,6.570882695257246331e-01,8.136857936915413703e-01,2.411449293613234998e-02,-5.293168446068297756e-03,-6.453261824111110150e-03,-5.194815591810598120e-03
1.723652452939601289e+02,9.744341566398835933e-03,3.011278149176629948e-01,6.570483797972196394e-01,8.136536850638281804e-01,2.448605889456850065e-02,-5.383664889600917915e-03,-6.569825630606189286e-03,-5.287913901295002161e-03
1.723713714584285412e+02,9.895499716570443915e-03,3.010945526351531676e-01,6.570077695941511919e-01,8.136210010691388161e-01,2.486326654940244907e-02,-5.475677986603916594e-03,-6.688478072114231558e-03,-5.382657866609097744e-03
1.723774976228969251e+02,1.004898617609450984e-02,3.010607219628442244e-01,6.569664260238867737e-01,8.135877315509595364e-01,2.524619876309073738e-02,-5.569232225771495598e-03,-6.809255879179124636e-03,-5.479075775955121255e-03
1.723836237873653374e+02,1.020483630553149085e-02,3.010263133733407370e-01,6.569243359367052948e-01,8.135538661548492589e-01,2.563493967694039852e-02,-5.664352512510593962e-03,-6.932196487509468402e-03,-5.577196440183045806e-03
1.723897499518337213e+02,1.036308593001447100e-02,3.009913172016392413e-01,6.568814859758430602e-01,8.135193943670760985e-01,2.602957445556769792e-02,-5.761064086234489803e-03,-7.057337899786431459e-03,-5.677049089942817067e-03
1.723958761163021336e+02,1.052377142003781824e-02,3.009557236210145259e-01,6.568378625408273219e-01,8.134843054865071865e-01,2.643018946257005841e-02,-5.859392578196951848e-03,-7.184718785466809310e-03,-5.778663449083943499e-03
1.724020022807705175e+02,1.068692970030016981e-02,3.009195226401272238e-01,6.567934517825469998e-01,8.134485886209628092e-01,2.683687227565685618e-02,-5.959364017194697903e-03,-7.314378492878124451e-03,-5.882069743084522920e-03
1.724081284452389298e+02,1.085259817818563788e-02,3.008827041241046163e-01,6.567482396347469331e-01,8.134122327115057560e-01,2.724971152786102857e-02,-6.061004778015251226e-03,-7.446356962656630087e-03,-5.987298634648475539e-03
1.724142546097073136e+02,1.102081488023385139e-02,3.008452577536862571e-01,6.567022117516344570e-01,8.133752264846745295e-01,2.766879720167546297e-02,-6.164341678633159481e-03,-7.580694896624383047e-03,-6.094381347769504444e-03
1.724203807741757259e+02,1.119161832976134537e-02,3.008071730614504946e-01,6.566553535623239624e-01,8.133375584943891567e-01,2.809422035883697710e-02,-6.269401892080331447e-03,-7.717433608435111426e-03,-6.203349557127638657e-03
1.724265069386441098e+02,1.136504763316072662e-02,3.007684394058789956e-01,6.566076502310038698e-01,8.132992170915127605e-01,2.852607332513045282e-02,-6.376213007784092314e-03,-7.856615131127033663e-03,-6.314235466758404136e-03
1.724326331031125221e+02,1.154114248922065260e-02,3.007290459682837591e-01,6.565590866516169966e-01,8.132601904199401321e-01,2.896444970553555334e-02,-6.484803037387173140e-03,-7.998282229906908403e-03,-6.427071818887321146e-03
1.724387592675809344e+02,1.171994311259639925e-02,3.006889817755209471e-01,6.565096474821179307e-01,8.132204664429337759e-01,2.940944421649266394e-02,-6.595200359866044797e-03,-8.142478308655868094e-03,-6.541891824713237137e-03
1.724448854320493183e+02,1.190149037952040710e-02,3.006482356560700731e-01,6.564593170767077934e-01,8.131800328914233766e-01,2.986115299487103469e-02,-6.707433824479853805e-03,-8.289247591760374664e-03,-6.658729297263450350e-03
1.724510115965177306e+02,1.208582569692413788e-02,3.006067962790441861e-01,6.564080795450317751e-01,8.131388773094221367e-01,3.031967331287284753e-02,-6.821532657053265038e-03,-8.438634962899772482e-03,-6.777618532624775892e-03
1.724571377609861145e+02,1.227299109452491960e-02,3.005646521263243276e-01,6.563559187089329505e-01,8.130969870210974504e-01,3.078510377188581684e-02,-6.937526524863656292e-03,-8.590686080766881186e-03,-6.898594394110299163e-03
1.724632639254545268e+02,1.246302923462258745e-02,3.005217914893033027e-01,6.563028180967230840e-01,8.130543491265801448e-01,3.125754431745719764e-02,-7.055445542527791387e-03,-8.745447392523916091e-03,-7.021692321476999052e-03
1.724693900899229106e+02,1.265598333028226073e-02,3.004782024933354556e-01,6.562487609804222854e-01,8.130109505304998763e-01,3.173709606252791277e-02,-7.175320213700876228e-03,-8.902966032956172518e-03,-7.146948256648808298e-03
1.724755162543913229e+02,1.285189730073704045e-02,3.004338730505735078e-01,6.561937303022139512e-01,8.129667778860747429e-01,3.222386161098463736e-02,-7.297181539821248272e-03,-9.063290019921347446e-03,-7.274398785720894225e-03
1.724816424188597068e+02,1.305081563155395877e-02,3.003887909019339331e-01,6.561377087387688656e-01,8.129218176442952748e-01,3.271794475761806431e-02,-7.421060920677301914e-03,-9.226468080582422501e-03,-7.404081011626550274e-03
1.724877685833281191e+02,1.325278347278065379e-02,3.003429435871943221e-01,6.560806786543315061e-01,8.128760560183319051e-01,3.321945069080529944e-02,-7.546990222851504559e-03,-9.392549775696800232e-03,-7.536032644010173115e-03
1.724938947477965030e+02,1.345784664921242414e-02,3.002963184415509690e-01,6.560226220945586384e-01,8.128294789790544428e-01,3.372848600707997746e-02,-7.675001785609752471e-03,-9.561585513711326131e-03,-7.670292008794816867e-03
1.725000209122649153e+02,1.366605157300860782e-02,3.002489026219122836e-01,6.559635208269740669e-01,8.127820722859243618e-01,3.424515852534228827e-02,-7.805128359115803653e-03,-9.733626442147074592e-03,-7.806897968608107925e-03
1.725061470767332992e+02,1.387744540922775278e-02,3.002006830563138662e-01,6.559033562612179846e-01,8.127338214265907856e-01,3.476957762450348655e-02,-7.937403218946337616e-03,-9.908724657293992502e-03,-7.945890074255142557e-03
1.725122732412017115e+02,1.409207592658210002e-02,3.001516464890172653e-01,6.558421095188898819e-01,8.126847116701082507e-01,3.530185392860583915e-02,-8.071860060859832944e-03,-1.008693301720404653e-02,-8.087308428443020294e-03
1.725183994056701238e+02,1.430999160190675294e-02,3.001017794484614476e-01,6.557797613827018868e-01,8.126347280285063368e-01,3.584209951795277321e-02,-8.208533072758724888e-03,-1.026830527492135318e-02,-8.231193781541501150e-03
1.725245255701385076e+02,1.453124163088361301e-02,3.000510682436340892e-01,6.557162922898649438e-01,8.125838552520056046e-01,3.639042794299438693e-02,-8.347456940501591163e-03,-1.045289609316422431e-02,-8.377587541454128636e-03
1.725306517346069199e+02,1.475587583481404765e-02,2.999994989923173150e-01,6.556516823760033530e-01,8.125320778624357532e-01,3.694695402963669301e-02,-8.488666782599131946e-03,-1.064076092753493338e-02,-8.526531688525107108e-03
1.725367778990753038e+02,1.498394483670785655e-02,2.999470575669057060e-01,6.555859113887527734e-01,8.124793800880413253e-01,3.751179423019273401e-02,-8.632198270389463204e-03,-1.083195625102892183e-02,-8.678068936748674009e-03
1.725429040635437161e+02,1.521549990217724649e-02,2.998937296428153543e-01,6.555189587635379400e-01,8.124257459210151300e-01,3.808506629398552418e-02,-8.778087516985905864e-03,-1.102653935312889431e-02,-8.832242588203616587e-03
1.725490302280121000e+02,1.545059305047615308e-02,2.998395006641839111e-01,6.554508035685145950e-01,8.123711590760438472e-01,3.866688948634642436e-02,-8.926371152661149999e-03,-1.122456848230608123e-02,-8.989096634846359749e-03
1.725551563924805123e+02,1.568927706565838992e-02,2.997843558400598019e-01,6.553814244974851544e-01,8.123156029852156568e-01,3.925738460147808195e-02,-9.077086330484179788e-03,-1.142610286121351071e-02,-9.148675768624664126e-03
1.725612825569488962e+02,1.593160539723505881e-02,2.997282801747065406e-01,6.553107999175301623e-01,8.122590608341340168e-01,3.985667375912845672e-02,-9.230270657503713422e-03,-1.163120256133535341e-02,-9.311025290664859053e-03
1.725674087214173085e+02,1.617763234720936277e-02,2.996712584096551946e-01,6.552389077754940949e-01,8.122015154916328861e-01,4.046488076770992509e-02,-9.385962320370005996e-03,-1.183992874279717403e-02,-9.476191282418090778e-03
1.725735348858856923e+02,1.642741290067466220e-02,2.996132750755997054e-01,6.551657256801313167e-01,8.121429495719134639e-01,4.108213078096528692e-02,-9.544199968511966545e-03,-1.205234343894475736e-02,-9.644220450499450467e-03
1.725796610503541046e+02,1.668100284365023334e-02,2.995543144557448190e-01,6.550912308425504982e-01,8.120833453898822496e-01,4.170855052402060864e-02,-9.705022792777732998e-03,-1.226850970838829630e-02,-9.815160234611935638e-03
1.725857872148224885e+02,1.693845877464006736e-02,2.994943605818181642e-01,6.550154000686434497e-01,8.120226849557410365e-01,4.234426830482124898e-02,-9.868470530776952618e-03,-1.248849165060209043e-02,-9.989058817823441225e-03
1.725919133792909008e+02,1.719983799891367654e-02,2.994333972665425558e-01,6.549382098107036088e-01,8.119609500139763902e-01,4.298941380260897643e-02,-1.003458339460687118e-02,-1.271235427166069083e-02,-1.016596502986340592e-02
1.725980395437592847e+02,1.746519872683779256e-02,2.993714080417587131e-01,6.548596360663225813e-01,8.118981219676766337e-01,4.364411844164935855e-02,-1.020340220158151567e-02,-1.294016373972338256e-02,-1.034592852832052871e-02
1.726041657082276970e+02,1.773459989376595727e-02,2.993083762139828186e-01,6.547796544673586405e-01,8.118341819455707764e-01,4.430851503485552095e-02,-1.037496825177944802e-02,-1.317198715454760694e-02,-1.052899963363766039e-02
1.726102918726961093e+02,1.800810128486709030e-02,2.992442848253064058e-01,6.546982402155897551e-01,8.117691107539701800e-01,4.498273801580142395e-02,-1.054932340969105820e-02,-1.340789270926825288e-02,-1.071522944320609134e-02
