r,m,c,b,f,T,V
1218.207804,0.916529564006,0.027233865852,0.0960453126871,0.272198032477,0.121238667671,0.121105258936
1218.209818,0.916996655934,0.0270823138846,0.0955736502526,0.271406350249,0.12062320345,0.120490609373
1218.211832,0.917461450629,0.0269314984871,0.0951037931096,0.270615927683,0.120009810274,0.11987802624
1218.213846,0.917923956125,0.0267814171739,0.0946357383392,0.269826768857,0.119398489687,0.11926751203
1218.215861,0.918384180462,0.0266320674569,0.0941694829937,0.269038877812,0.118789244983,0.118659069115
1218.217875,0.918842131682,0.026483446845,0.093705024097,0.268252258556,0.11818207748,0.118052699751
1218.219889,0.919297817834,0.0263355528448,0.0932423586447,0.267466915059,0.117576990203,0.117448406077
1218.221903,0.919751246972,0.0261883829603,0.0927814836042,0.266682851257,0.116973984255,0.116846190114
1218.223918,0.920202427151,0.0260419346935,0.0923223959157,0.265900071049,0.116373062201,0.116246053773
1218.225932,0.920651366432,0.0258962055438,0.0918650924917,0.265118578299,0.115774225416,0.11564799885
1218.227946,0.921098072878,0.0257511930091,0.0914095702182,0.264338376836,0.115177476206,0.115052027028
1218.22996,0.921542554555,0.0256068945852,0.0909558259541,0.263559470452,0.114582815775,0.114458139883
1218.231975,0.92198481953,0.0254633077661,0.0905038565321,0.262781862904,0.113990245474,0.11386633888
1218.233989,0.922424875874,0.0253204300443,0.0900536587589,0.262005557913,0.113399766549,0.113276625376
1218.236003,0.922862731658,0.0251782589108,0.0896052294154,0.261230559166,0.112811380143,0.112689000624
1218.238017,0.923298394955,0.0250367918553,0.0891585652569,0.260456870312,0.112225087295,0.112103465768
1218.240032,0.923731873837,0.0248960263661,0.0887136630137,0.259684494965,0.111640889341,0.111520021852
1218.242046,0.924163176378,0.0247559599305,0.0882705193912,0.258913436704,0.11105878751,0.110938669813
1218.24406,0.924592310652,0.0246165900349,0.0878291310703,0.258143699071,0.110478782525,0.110359410491
1218.246074,0.925019284733,0.0244779141648,0.0873894947078,0.257375285575,0.10990087501,0.109782244623
1218.248089,0.925444106692,0.0243399298048,0.0869516069361,0.256608199687,0.109325066145,0.109207172846
1218.250103,0.925866784601,0.0242026344392,0.0865154643646,0.255842444843,0.10875135343,0.108634195701
1218.252117,0.926287326531,0.0240660255515,0.0860810635787,0.255078024444,0.108179742235,0.10806331363
1218.254131,0.926705740549,0.023930100625,0.0856484011412,0.254314941854,0.107610228544,0.107494526982
1218.256146,0.927122034722,0.0237948571428,0.085217473592,0.253553200402,0.10704281478,0.10692783601
1218.25816,0.927536217114,0.0236602925876,0.0847882774486,0.252792803383,0.106477502901,0.106363240873
1218.260174,0.927948295784,0.0235264044423,0.084360809206,0.252033754054,0.105914285965,0.105800741639
1218.262188,0.928358278792,0.0233931901898,0.083935065338,0.251276055639,0.105353171435,0.105240338283
1218.264203,0.928766174192,0.0232606473133,0.0835110422961,0.250519711324,0.104794158718,0.104682030692
1218.266217,0.929171990033,0.0231287732961,0.0830887365106,0.249764724261,0.104237243039,0.104125818663
1218.268231,0.929575734363,0.0229975656221,0.0826681443915,0.249011097567,0.103682423748,0.103571701905
1218.270245,0.929977415223,0.0228670217757,0.0822492623274,0.248258834322,0.103129707252,0.103019680041
1218.27226,0.930377040651,0.0227371392419,0.0818320866864,0.247507937572,0.102579089202,0.102469752606
1218.274274,0.930774618678,0.0226079155065,0.0814166138169,0.246758410327,0.10203056479,0.101921919054
1218.276288,0.931170157332,0.022479348056,0.0810028400473,0.246010255563,0.101484138809,0.101376178753
1218.278302,0.931563664634,0.0223514343781,0.0805907616861,0.245263476217,0.100939811848,0.100832530988
1218.280317,0.931955148599,0.0222241719613,0.0801803750226,0.244518075196,0.100397578718,0.100290974964
1218.282331,0.932344617235,0.0220975582954,0.0797716763275,0.243774055367,0.0998574367758,0.0997515098038
1218.284345,0.932732078545,0.0219715908716,0.0793646618524,0.243031419565,0.0993193922058,0.0992141345519
1218.286359,0.933117540524,0.0218462671821,0.0789593278303,0.242290170589,0.0987834410253,0.0986788481736
1218.288374,0.933501011161,0.0217215847209,0.0785556704761,0.241550311202,0.098249577874,0.0981456495569
1218.290388,0.933882498436,0.0215975409834,0.0781536859871,0.240811844133,0.0977178049176,0.0976145375134
1218.292402,0.934262010322,0.0214741334666,0.0777533705426,0.240074772076,0.0971881241432,0.0970855107787
1218.294416,0.934639554784,0.0213513596695,0.0773547203044,0.239339097689,0.0966605299887,0.0965585680136
1218.296431,0.93501513978,0.0212292170927,0.0769577314176,0.238604823595,0.0961350182866,0.0960337078059
1218.298445,0.935388773257,0.0211077032389,0.0765624000104,0.237871952386,0.0956115944024,0.0955109286702
